datetime;tair;prec;rh;rs;u10;pair;tdew
2017-03-27 15:00:00;18.1;0;25.8;446;1.3;1019.5;-1.8
2017-03-27 16:00:00;18.5;0;24.7;284;1.1;1018.9;-2.1
2017-03-27 17:00:00;17.8;0;26.5;117;0.9;1018.2;-1.7
2017-03-27 18:00:00;13;0;38.9;4;0.3;1017.4;-0.7
2017-03-27 19:00:00;9.4;0;55.3;0;0;1017.6;0.9
2017-03-27 20:00:00;7.7;0;62.5;0;0;1017.9;1
2017-03-27 21:00:00;6.2;0;71.8;0;0.1;1017.9;1.5
2017-03-27 22:00:00;5.6;0;72.3;0;0.2;1018.1;1.1
2017-03-27 23:00:00;4.4;0;78.7;0;0;1018;1
2017-03-28 00:00:00;4.2;0;80.8;0;0;1017.9;1.3
2017-03-28 01:00:00;3.1;0;84.4;0;0;1017.9;0.8
2017-03-28 02:00:00;2.4;0;88.5;0;0;1017.6;0.8
2017-03-28 03:00:00;1.8;0;91.3;0;0;1017.3;0.6
2017-03-28 04:00:00;1;0;94.5;0;0;1017.3;0.3
2017-03-28 05:00:00;1.1;0;95.9;1;0;1017.3;0.6
2017-03-28 06:00:00;2.3;0;94.8;61;0;1017.3;1.6
2017-03-28 07:00:00;7.5;0;72;200;0.3;1017.1;2.7
2017-03-28 08:00:00;10.7;0;57.3;373;1;1016.4;2.6
2017-03-28 09:00:00;13.5;0;48;522;1.3;1016.1;2.7
2017-03-28 10:00:00;16.1;0;40;634;1.4;1016.1;2.5
2017-03-28 11:00:00;18.2;0;33.9;695;1.3;1016.1;2.1
2017-03-28 12:00:00;19.4;0;29.2;712;2.1;1015.7;1.1
2017-03-28 13:00:00;20.5;0;27.5;670;2.9;1014.7;1.2
2017-03-28 14:00:00;21.3;0;26.9;577;3;1013.9;1.5
2017-03-28 15:00:00;21.5;0;25.4;449;3.4;1013.3;0.9
2017-03-28 16:00:00;21;0;25.7;273;3.1;1012.7;0.6
2017-03-28 17:00:00;19.6;0;27.4;115;2.5;1012.4;0.4
2017-03-28 18:00:00;15.5;0;32.7;5;1.5;1011.8;-0.9
2017-03-28 19:00:00;12.4;0;39.9;0;1.1;1012.2;-0.9
2017-03-28 20:00:00;10.4;0;51.6;0;0.6;1012.5;0.9
2017-03-28 21:00:00;9;0;61.8;0;0.3;1012.8;2.1
2017-03-28 22:00:00;8.8;0;62.8;0;0.6;1012.9;2.1
2017-03-28 23:00:00;8;0;67.8;0;0.5;1013.4;2.4
2017-03-29 00:00:00;7.6;0;71.3;0;0.8;1013.4;2.8
2017-03-29 01:00:00;7.5;0;74.5;0;1.1;1013.9;3.3
2017-03-29 02:00:00;6.4;0;80.7;0;1;1014;3.4
2017-03-29 03:00:00;6.1;0;84.1;0;0.8;1014;3.7
2017-03-29 04:00:00;4.4;0;89.8;0;0.5;1014;2.9
2017-03-29 05:00:00;4.8;0;91;1;0.7;1014;3.5
2017-03-29 06:00:00;6.6;0;87.3;22;1.1;1014;4.7
2017-03-29 07:00:00;9.3;0;78.5;153;1.8;1013.9;5.8
2017-03-29 08:00:00;13;0;63.2;269;4.6;1013.9;6.3
2017-03-29 09:00:00;13.4;0;60.4;225;5;1014;5.9
2017-03-29 10:00:00;13.7;0;60.6;281;5.5;1014.5;6.3
2017-03-29 11:00:00;13.6;0;61;141;5.1;1014.7;6.3
2017-03-29 12:00:00;12.8;0;67;169;5.4;1015.1;6.9
2017-03-29 13:00:00;11.8;0.2;80.4;130;4.1;1015.1;8.6
2017-03-29 14:00:00;11.3;0.9;88.9;119;4.4;1015.2;9.6
2017-03-29 15:00:00;11.1;0.2;93.9;133;4.3;1015.2;10.2
2017-03-29 16:00:00;11.3;0;93.7;64;3.8;1015.1;10.4
2017-03-29 17:00:00;11.3;0;93.6;29;3.6;1015.1;10.4
2017-03-29 18:00:00;11.1;0.2;94.4;3;3.3;1015.7;10.3
2017-03-29 19:00:00;11;0.1;95.7;0;2.6;1016.3;10.4
2017-03-29 20:00:00;10.9;0;95.8;0;2.5;1016.8;10.4
2017-03-29 21:00:00;11;0;95.7;1;2;1017.3;10.4
2017-03-29 22:00:00;10.9;0;96;0;2;1017.6;10.3
2017-03-29 23:00:00;10.6;1.3;97.9;0;1.6;1017.9;10.4
2017-03-30 00:00:00;10.5;0.5;98.2;1;1.2;1017.9;10.3
2017-03-30 01:00:00;10.6;0.9;98.2;1;1.5;1018.1;10.4
2017-03-30 02:00:00;10.6;0.1;98.2;1;1.4;1018.2;10.4
2017-03-30 03:00:00;10.3;0.6;98.2;0;0.9;1018.5;10.1
2017-03-30 04:00:00;10;0.1;98.2;0;0.6;1018.5;9.8
2017-03-30 05:00:00;9.8;0.1;98.2;1;0.2;1018.5;9.6
2017-03-30 06:00:00;9.9;0.3;98.2;10;0.4;1019.3;9.7
2017-03-30 07:00:00;10.5;0.2;98.2;29;1.3;1019.6;10.3
2017-03-30 08:00:00;10.9;0;98.2;79;1.3;1019.6;10.7
2017-03-30 09:00:00;11.3;0;98.2;76;1.6;1019.7;11.1
2017-03-30 10:00:00;11.9;0;95.3;149;1.7;1020;11.2
2017-03-30 11:00:00;14.1;0;81.2;391;2.5;1019.6;11
2017-03-30 12:00:00;14.6;0;75.2;218;2.6;1019.6;10.3
2017-03-30 13:00:00;14.9;0;77;365;2.8;1019.2;11
2017-03-30 14:00:00;16.9;0;65.4;468;2.6;1018.8;10.4
2017-03-30 15:00:00;17.7;0;58.9;351;2.4;1018.5;9.6
2017-03-30 16:00:00;17.4;0;60.2;164;2.4;1018;9.6
2017-03-30 17:00:00;17.5;0;60.7;120;1.9;1017.4;9.8
2017-03-30 18:00:00;14.3;0;72.9;7;1;1017.4;9.5
2017-03-30 19:00:00;12.3;0;85.7;0;1.2;1017.7;10
2017-03-30 20:00:00;11.7;0;89.7;0;1.2;1017.9;10.1
2017-03-30 21:00:00;12;0;87.5;0;1.4;1017.9;10.1
2017-03-30 22:00:00;11.2;0;88.1;0;1;1017.9;9.4
2017-03-30 23:00:00;9.8;0;93.3;0;0.7;1017.9;8.9
2017-03-31 00:00:00;9.4;0;94.4;0;0.5;1017.9;8.6
2017-03-31 01:00:00;8;0;96.5;0;0.2;1017.8;7.5
2017-03-31 02:00:00;7.5;0;97.3;0;0.2;1017.3;7.2
2017-03-31 03:00:00;7.2;0;97.9;0;0.5;1016.8;7
2017-03-31 04:00:00;6.8;0;98.1;0;0.1;1016.4;6.6
2017-03-31 05:00:00;6.8;0;98.1;3;0.3;1016.2;6.6
2017-03-31 06:00:00;8;0;98.1;72;0.4;1016.1;7.8
2017-03-31 07:00:00;11.3;0;94.8;197;0.8;1015.2;10.5
2017-03-31 08:00:00;15.4;0;63.4;370;1.3;1014.1;8.5
2017-03-31 09:00:00;17.7;0;53;475;1.7;1013.9;8
2017-03-31 10:00:00;19.2;0;48.4;546;2.3;1013.5;8.1
2017-03-31 11:00:00;20.9;0;43.8;641;2.1;1012.9;8.2
2017-03-31 12:00:00;21.8;0;40.7;635;2.3;1012.2;8
2017-03-31 13:00:00;22.2;0;39.1;551;2.6;1010.9;7.6
2017-03-31 14:00:00;22.5;0;38.5;478;2.4;1010.2;7.7
2017-03-31 15:00:00;22.6;0;39.1;340;2.2;1009.3;8
2017-03-31 16:00:00;22.1;0;39.8;205;1.6;1008;7.8
2017-03-31 17:00:00;21.2;0;41;119;1.3;1007.3;7.5
2017-03-31 18:00:00;17.8;0;46.3;9;0.8;1006.9;6.2
2017-03-31 19:00:00;15.8;0;52.2;0;0.4;1006.6;6.1
2017-03-31 20:00:00;13.8;0;62.5;0;0.3;1006.7;6.8
2017-03-31 21:00:00;12.6;0;69.8;0;0.3;1006.7;7.3
2017-03-31 22:00:00;11.9;0;75.3;0;0.3;1006.7;7.8
2017-03-31 23:00:00;11.5;0;76.9;0;0.4;1006.7;7.6
2017-04-01 00:00:00;9.5;0;85.6;0;0.2;1006.7;7.3
2017-04-01 01:00:00;8.9;0;91.3;0;0.4;1006.7;7.6
2017-04-01 02:00:00;8.7;0;92.4;0;0.2;1006.7;7.6
2017-04-01 03:00:00;8;0;94;0;0.3;1006.7;7.1
2017-04-01 04:00:00;7.3;0;94.9;0;0.2;1006.7;6.7
2017-04-01 05:00:00;7.4;0;96.4;3;0.6;1006.7;6.9
2017-04-01 06:00:00;8.7;0;92.6;79;0.8;1006.7;7.6
2017-04-01 07:00:00;12.6;0;72.6;205;0.7;1006.4;7.8
2017-04-01 08:00:00;14;0;60.6;383;1.7;1006.1;6.5
2017-04-01 09:00:00;17.3;0;48.5;530;0.9;1006.1;6.3
2017-04-01 10:00:00;19.4;0;42;593;1.1;1006.1;6.2
2017-04-01 11:00:00;21.4;0;37.3;674;1.4;1006.1;6.2
2017-04-01 12:00:00;22.3;0;34.7;683;1.5;1006.1;6
2017-04-01 13:00:00;23.1;0;31.7;649;1.6;1005.7;5.4
2017-04-01 14:00:00;24;0;30.1;557;1.3;1005.4;5.5
2017-04-01 15:00:00;23.9;0;28.5;430;1.6;1004.9;4.6
2017-04-01 16:00:00;23.7;0;27.6;251;1.4;1004.3;3.9
2017-04-01 17:00:00;21.6;0;29.9;63;1.2;1003.1;3.2
2017-04-01 18:00:00;19;0;35.2;7;0.9;1002.7;3.4
2017-04-01 19:00:00;18.2;0;41.4;0;1.8;1002.7;4.9
2017-04-01 20:00:00;17.4;0;53.7;0;2.3;1002.8;7.9
2017-04-01 21:00:00;15.9;0;65.7;0;2.2;1002.8;9.5
2017-04-01 22:00:00;14.9;0;71.4;0;1.5;1002.8;9.8
2017-04-01 23:00:00;13.8;0;77.7;0;1.5;1003.1;10
2017-04-02 00:00:00;13.4;0;79.5;0;1.6;1003.3;10
2017-04-02 01:00:00;13.3;0;76;0;2.6;1003.3;9.2
2017-04-02 02:00:00;12.1;0;75.7;0;1.6;1003.6;8
2017-04-02 03:00:00;9.8;0;83.8;0;0.9;1004.6;7.3
2017-04-02 04:00:00;9.2;0;89.3;0;1.2;1005.2;7.6
2017-04-02 05:00:00;8.5;0;94;3;0.9;1005.8;7.6
2017-04-02 06:00:00;9.8;0;93.3;68;2.1;1007;8.8
2017-04-02 07:00:00;11.5;0;86.2;206;3;1008;9.3
2017-04-02 08:00:00;13.2;0;74.7;230;2.5;1008.5;8.8
2017-04-02 09:00:00;14.3;0;72.5;359;3.3;1009.6;9.5
2017-04-02 10:00:00;16.1;0;64.7;539;3;1010.3;9.5
2017-04-02 11:00:00;15.5;0;67.4;444;3.5;1010.6;9.5
2017-04-02 12:00:00;16.6;0;62;462;3;1011;9.3
2017-04-02 13:00:00;17.3;0;56.2;489;3.3;1011.1;8.5
2017-04-02 14:00:00;17.8;0;50.9;495;2.8;1011.2;7.6
2017-04-02 15:00:00;17.1;0;53.6;260;3.2;1011.6;7.7
2017-04-02 16:00:00;16.9;0;53.5;187;3.2;1011.9;7.4
2017-04-02 17:00:00;16.2;0;53.2;110;2.8;1012.5;6.7
2017-04-02 18:00:00;14.9;0;55.1;16;1.9;1012.9;6
2017-04-02 19:00:00;11.7;0;68.7;0;0.4;1013.8;6.1
2017-04-02 20:00:00;9.8;0;81.9;0;0.6;1014.8;6.9
2017-04-02 21:00:00;8.9;0;86.2;0;0.5;1015.5;6.7
2017-04-02 22:00:00;9.1;0;88.1;0;0.8;1016;7.3
2017-04-02 23:00:00;8.8;0;88.5;0;0.7;1016.2;7.1
2017-04-03 00:00:00;7.3;0;93.4;0;0.4;1016.6;6.4
2017-04-03 01:00:00;6.3;0;96.5;0;0.3;1016.8;5.9
2017-04-03 02:00:00;6;0;97.8;0;0.6;1017;5.8
2017-04-03 03:00:00;6.2;0;98.1;0;0.9;1017.3;6
2017-04-03 04:00:00;6.2;0;98.1;0;1.2;1017.3;5.9
2017-04-03 05:00:00;7.2;0;97.7;2;1.4;1018.1;6.9
2017-04-03 06:00:00;7.4;0;95.8;21;2.7;1019.4;6.9
2017-04-03 07:00:00;8.5;0;86.2;80;2.9;1020.1;6.4
2017-04-03 08:00:00;9.2;0;78.6;134;2.8;1020.6;5.8
2017-04-03 09:00:00;9.4;0;75.2;127;2.4;1020.6;5.3
2017-04-03 10:00:00;9.7;0;71.4;151;2.2;1020.6;4.8
2017-04-03 11:00:00;10.1;0;69.1;170;2;1020.7;4.7
2017-04-03 12:00:00;10.4;0;66.7;152;2.1;1020.8;4.6
2017-04-03 13:00:00;10.2;0;68;127;2.4;1020.6;4.6
2017-04-03 14:00:00;10.6;0;61.8;156;2.1;1020.6;3.6
2017-04-03 15:00:00;10.5;0;62.2;96;2.1;1020.6;3.7
2017-04-03 16:00:00;10.6;0;62.4;68;1.6;1020.6;3.8
2017-04-03 17:00:00;10.7;0;60.4;30;1.7;1020.6;3.4
2017-04-03 18:00:00;10.6;0;61.7;3;1.2;1020.6;3.6
2017-04-03 19:00:00;10.2;0;63.9;0;1.5;1020.7;3.8
2017-04-03 20:00:00;9.9;0;66.4;0;1.8;1021.1;4
2017-04-03 21:00:00;8.1;0;74.8;0;0.8;1021.2;3.9
2017-04-03 22:00:00;5.9;0;88.8;0;0.8;1021.3;4.3
2017-04-03 23:00:00;5;0;94.3;0;0.7;1021.3;4.2
2017-04-04 00:00:00;5.3;0;96.1;1;0.1;1021.3;4.8
2017-04-04 01:00:00;7.1;0;95.1;0;0.8;1021.2;6.4
2017-04-04 02:00:00;8.1;0;91.5;0;0.9;1020.7;6.9
2017-04-04 03:00:00;8.2;0;91;0;0.9;1020.6;6.9
2017-04-04 04:00:00;8.3;0;88.5;0;1.1;1020.6;6.5
2017-04-04 05:00:00;7.9;0;87.6;5;1.2;1020.7;6
2017-04-04 06:00:00;7.6;0;89.9;59;1.2;1020.7;6.1
2017-04-04 07:00:00;8.1;0;86.5;105;1.9;1020.6;6
2017-04-04 08:00:00;8.5;0;82.1;156;1.8;1020.6;5.7
2017-04-04 09:00:00;8.8;0;79.6;191;2;1020.6;5.5
2017-04-04 10:00:00;9.7;0;74.1;249;2;1020.3;5.3
2017-04-04 11:00:00;10.4;0;71.3;280;2.1;1020;5.5
2017-04-04 12:00:00;11.3;0;65.6;182;1.8;1019.6;5.2
2017-04-04 13:00:00;11.5;0;65.4;118;2.1;1019;5.3
2017-04-04 14:00:00;11.5;0;66.2;88;2.1;1018.5;5.5
2017-04-04 15:00:00;10.8;0;68.7;76;2.3;1018.4;5.4
2017-04-04 16:00:00;9.8;0;77.4;24;1.2;1018.5;6.1
2017-04-04 17:00:00;9.6;0;81.7;10;0.5;1018.5;6.7
2017-04-04 18:00:00;9.3;0;85.5;3;0.5;1018.4;7.1
2017-04-04 19:00:00;9.2;0;87.5;0;0.4;1018.4;7.3
2017-04-04 20:00:00;9.1;0;90.5;0;0.8;1018.5;7.7
2017-04-04 21:00:00;9;0;92;0;0.7;1018.5;7.8
2017-04-04 22:00:00;8.9;0;92.6;1;0.9;1018.5;7.8
2017-04-04 23:00:00;8.9;0;92;1;1;1018.5;7.7
2017-04-05 00:00:00;8.9;0;92.1;0;0.9;1018.4;7.7
2017-04-05 01:00:00;8.7;0;92.7;0;1.2;1018.4;7.7
2017-04-05 02:00:00;8.2;0;94.1;0;1;1017.9;7.3
2017-04-05 03:00:00;8.3;0;95;0;1;1017.9;7.6
2017-04-05 04:00:00;8.6;0;94.3;0;1.1;1017.5;7.8
2017-04-05 05:00:00;8.3;0;93.4;3;0.8;1017.3;7.4
2017-04-05 06:00:00;8.3;0;95.6;46;0.9;1017;7.7
2017-04-05 07:00:00;9.1;0;94;99;1.9;1017;8.2
2017-04-05 08:00:00;9.8;0;89.6;118;1.8;1017;8.2
2017-04-05 09:00:00;11.4;0;77.7;344;2.4;1016.5;7.7
2017-04-05 10:00:00;13.5;0;58.5;596;3;1015;5.5
2017-04-05 11:00:00;14;0;51.4;520;3.5;1013.9;4.2
2017-04-05 12:00:00;13.6;0;51.9;220;3.4;1013.5;3.9
2017-04-05 13:00:00;13.9;0;47.4;319;3.6;1012.9;3
2017-04-05 14:00:00;12.9;0;52.1;102;4.1;1012.3;3.4
2017-04-05 15:00:00;10.9;0;65.7;66;5.1;1012.5;4.7
2017-04-05 16:00:00;10.4;0;63.7;113;4.4;1012.8;3.8
2017-04-05 17:00:00;10.6;0;57.6;101;4.1;1012.4;2.6
2017-04-05 18:00:00;9.9;0;58.6;9;3.2;1012;2.2
2017-04-05 19:00:00;9.7;0;55.5;0;4.1;1012.2;1.2
2017-04-05 20:00:00;9.2;0;52.3;0;3.9;1012.3;0
2017-04-05 21:00:00;8.4;0;54.6;0;4.5;1012.3;-0.2
2017-04-05 22:00:00;7.6;0;57.3;0;4.1;1012.5;-0.3
2017-04-05 23:00:00;7.2;0;62.5;0;4.2;1012.3;0.6
2017-04-06 00:00:00;7;0;65.6;0;4.3;1012.1;1.1
2017-04-06 01:00:00;6.3;0;72.5;0;4;1011.8;1.8
2017-04-06 02:00:00;6;0;78.7;0;3.9;1011.8;2.6
2017-04-06 03:00:00;5.4;0;82.4;0;3.4;1012.2;2.7
2017-04-06 04:00:00;5.1;0;83.7;0;2.9;1012.6;2.7
2017-04-06 05:00:00;5.3;0;81.5;5;3.7;1013.2;2.4
2017-04-06 06:00:00;5.4;0;80;80;4.2;1013.9;2.3
2017-04-06 07:00:00;6;0;77.3;240;4.3;1014;2.4
2017-04-06 08:00:00;7.4;0;70.5;438;4;1014;2.5
2017-04-06 09:00:00;9;0;61.9;592;3.9;1014;2.2
2017-04-06 10:00:00;10.4;0;53.6;725;4.5;1014.7;1.4
2017-04-06 11:00:00;11.1;0;48.3;713;4.9;1015;0.6
2017-04-06 12:00:00;11.9;0;43.6;634;4.9;1015.1;-0.1
2017-04-06 13:00:00;12.3;0;40.1;522;4.4;1015;-0.8
2017-04-06 14:00:00;12.9;0;38.3;588;4.6;1014.5;-0.9
2017-04-06 15:00:00;12.5;0;38.2;352;4.6;1014;-1.3
2017-04-06 16:00:00;12.3;0;39.3;181;3.8;1013.9;-1.1
2017-04-06 17:00:00;11.7;0;41;65;3.4;1013.9;-1.1
2017-04-06 18:00:00;11.2;0;44.2;11;3;1013.9;-0.5
2017-04-06 19:00:00;10.6;0;46.7;0;4.6;1014.4;-0.3
2017-04-06 20:00:00;9.8;0;51.8;0;4.2;1014.6;0.4
2017-04-06 21:00:00;9.1;0;61.1;0;4.3;1014.5;2
2017-04-06 22:00:00;8.5;0;66.7;0;4.4;1014.5;2.7
2017-04-06 23:00:00;8.1;0;70.2;0;5;1014.2;3
2017-04-07 00:00:00;7.6;0;74.7;0;4.1;1014;3.4
2017-04-07 01:00:00;6.8;0;86.3;0;3.4;1013.5;4.7
2017-04-07 02:00:00;6.8;0.1;89.4;0;3.5;1012.9;5.2
2017-04-07 03:00:00;7.1;0;83;0;4.4;1012.3;4.5
2017-04-07 04:00:00;7;0;84;0;4.6;1011.9;4.6
2017-04-07 05:00:00;6.7;0;87.7;2;4.1;1011.2;4.9
2017-04-07 06:00:00;6.9;0;88.3;16;4.6;1011.2;5.2
2017-04-07 07:00:00;6.9;0.1;92.9;31;4.4;1011.2;5.9
2017-04-07 08:00:00;7.3;0;92.8;46;3.9;1011.2;6.2
2017-04-07 09:00:00;7.8;0;92.7;96;4;1011.4;6.7
2017-04-07 10:00:00;7.9;0;96.2;93;3.2;1011.8;7.4
2017-04-07 11:00:00;8.7;0;92.3;110;3.6;1011.6;7.6
2017-04-07 12:00:00;9.4;0.1;88.5;131;3.6;1011.2;7.7
2017-04-07 13:00:00;9.7;0;91.2;124;3.2;1011.2;8.4
2017-04-07 14:00:00;10.5;0;87.5;103;3;1011;8.5
2017-04-07 15:00:00;11.2;0;82.3;82;3.3;1010.6;8.4
2017-04-07 16:00:00;11.5;0;83.2;40;2.8;1010.6;8.8
2017-04-07 17:00:00;11.9;0;80.6;20;3.7;1010.7;8.7
2017-04-07 18:00:00;11.6;0;80.2;4;4.1;1011.2;8.4
2017-04-07 19:00:00;11.4;0;80.2;0;3.5;1011.9;8.2
2017-04-07 20:00:00;11.2;0;80.6;0;3.4;1012.5;8.1
2017-04-07 21:00:00;10.7;0;81.6;0;2.6;1012.8;7.8
2017-04-07 22:00:00;10;0;86;0;2.9;1013.4;7.8
2017-04-07 23:00:00;10.1;0;84.9;0;3.3;1013.9;7.8
2017-04-08 00:00:00;9.7;0;83.8;0;3.7;1014.4;7.2
2017-04-08 01:00:00;9.3;0;84;0;3.5;1015;6.8
2017-04-08 02:00:00;9;0;85.1;0;3;1015.1;6.7
2017-04-08 03:00:00;8.7;0;86.4;0;2.9;1015.1;6.6
2017-04-08 04:00:00;8.2;0;88.2;0;2.5;1015.3;6.4
2017-04-08 05:00:00;8;0;88.7;7;2.7;1016;6.3
2017-04-08 06:00:00;8.3;0;88.3;39;2;1016.2;6.5
2017-04-08 07:00:00;8.8;0;85.8;100;2.6;1016.8;6.6
2017-04-08 08:00:00;9.3;0;81.9;160;2.6;1017.3;6.5
2017-04-08 09:00:00;10.2;0;76.9;247;2.6;1017.3;6.4
2017-04-08 10:00:00;11.2;0;71.3;324;2.7;1017.6;6.3
2017-04-08 11:00:00;12.4;0;67;448;2.8;1017.8;6.5
2017-04-08 12:00:00;13.1;0;60;306;3;1017.3;5.5
2017-04-08 13:00:00;14.4;0;54.9;557;3.2;1017.3;5.5
2017-04-08 14:00:00;14.5;0;52.6;308;3.2;1016.8;5
2017-04-08 15:00:00;14;0;54.5;163;2.8;1016.8;5.1
2017-04-08 16:00:00;13.8;0;55.4;130;2.1;1016.8;5.1
2017-04-08 17:00:00;13.5;0;55.3;76;2;1016.8;4.8
2017-04-08 18:00:00;12.7;0;57.8;17;1.5;1016.8;4.6
2017-04-08 19:00:00;10.7;0;66;0;0.6;1017.3;4.6
2017-04-08 20:00:00;8.5;0;81.1;0;0.1;1018.2;5.5
2017-04-08 21:00:00;9.3;0;82.7;1;0.2;1018.6;6.6
2017-04-08 22:00:00;9.2;0;84.2;0;0.4;1018.6;6.8
2017-04-08 23:00:00;9.4;0;84.3;0;0.6;1018.7;6.9
2017-04-09 00:00:00;8.7;0;82.2;0;0.3;1019;5.8
2017-04-09 01:00:00;6.7;0;90.1;0;0.4;1019;5.2
2017-04-09 02:00:00;7.2;0;92.3;1;0.1;1019;6.1
2017-04-09 03:00:00;7.9;0;92.2;0;0.3;1019;6.8
2017-04-09 04:00:00;8;0;92.6;0;0.2;1019;6.9
2017-04-09 05:00:00;8;0;93.4;4;0.4;1019;7
2017-04-09 06:00:00;8.5;0;93.1;37;0.7;1019.4;7.5
2017-04-09 07:00:00;9.8;0;87.2;108;0.8;1019.6;7.9
2017-04-09 08:00:00;11.8;0;74.9;242;0.6;1019.6;7.5
2017-04-09 09:00:00;14.1;0;59.4;520;1.1;1019.5;6.3
2017-04-09 10:00:00;15.5;0;48.2;519;1.5;1019.5;4.7
2017-04-09 11:00:00;16;0;46.2;694;1.5;1019.5;4.5
2017-04-09 12:00:00;17.1;0;43.7;746;2;1019.4;4.8
2017-04-09 13:00:00;18.1;0;42.4;717;1.8;1018.9;5.1
2017-04-09 14:00:00;18.6;0;40.8;622;1.6;1018.4;5.1
2017-04-09 15:00:00;19.2;0;39.5;489;1.2;1018.3;5.1
2017-04-09 16:00:00;19.3;0;39.4;324;1.1;1017.6;5.2
2017-04-09 17:00:00;19;0;40.7;163;0.9;1016.9;5.4
2017-04-09 18:00:00;15.5;0;50.8;21;0.2;1015.7;5.3
2017-04-09 19:00:00;11;0;72.3;0;0.1;1015.6;6.3
2017-04-09 20:00:00;8.9;0;84.7;0;0.2;1015.6;6.6
2017-04-09 21:00:00;7.7;0;90.1;0;0.1;1015.6;6.2
2017-04-09 22:00:00;6.9;0;93.8;0;0.1;1015.6;6
2017-04-09 23:00:00;6.1;0;95.7;0;0;1015.6;5.6
2017-04-10 00:00:00;5.5;0;97.3;0;0.2;1015.1;5.2
2017-04-10 01:00:00;5.5;0;98.1;0;0.2;1013.9;5.2
2017-04-10 02:00:00;4.8;0;98.1;0;0.1;1013.1;4.6
2017-04-10 03:00:00;5.2;0;98.9;0;0.5;1012;5.1
2017-04-10 04:00:00;4.7;0;98.9;0;0.3;1011.1;4.7
2017-04-10 05:00:00;5.1;0;98.9;16;0.5;1010.5;5
2017-04-10 06:00:00;8;0;98.8;122;1;1009.8;7.9
2017-04-10 07:00:00;12;0;81.8;273;1.6;1008.2;9
2017-04-10 08:00:00;15;0;60.6;437;2.8;1007.1;7.5
2017-04-10 09:00:00;17.6;0;51.8;579;3.1;1006.6;7.7
2017-04-10 10:00:00;20.2;0;40.5;703;4;1006.4;6.4
2017-04-10 11:00:00;20.7;0;38.7;704;5.4;1006.1;6.2
2017-04-10 12:00:00;19.6;0;42;686;5.6;1006.4;6.4
2017-04-10 13:00:00;17.1;0;46.8;358;5.7;1007.2;5.7
2017-04-10 14:00:00;16;0;47.9;487;5.8;1007.7;5.1
2017-04-10 15:00:00;14.4;0;50.1;334;5.5;1008.3;4.2
2017-04-10 16:00:00;13.2;0;50.8;207;5.2;1008.8;3.3
2017-04-10 17:00:00;12.2;0;49.7;133;4.9;1009.4;2.1
2017-04-10 18:00:00;11.4;0;49.2;44;4.4;1009.9;1.1
2017-04-10 19:00:00;10.5;0;49.9;0;5.1;1010.8;0.6
2017-04-10 20:00:00;9.3;0;50.1;0;4.5;1011.6;-0.5
2017-04-10 21:00:00;8.1;0;53.4;0;2.7;1011.8;-0.7
2017-04-10 22:00:00;7.6;0;56.7;0;3.2;1011.8;-0.4
2017-04-10 23:00:00;7.3;0;58.8;0;3.4;1012.1;-0.2
2017-04-11 00:00:00;6.8;0;62.2;0;3.5;1012.4;0.1
2017-04-11 01:00:00;6.3;0;65.1;0;3.1;1012.4;0.3
2017-04-11 02:00:00;5.9;0;72.4;0;2.7;1012.4;1.4
2017-04-11 03:00:00;5.6;0;78.2;0;3.2;1012.7;2.2
2017-04-11 04:00:00;5.6;0;78.8;0;3.5;1013.1;2.2
2017-04-11 05:00:00;4.7;0;79.5;16;2.8;1013.7;1.5
2017-04-11 06:00:00;5.2;0;83.2;95;3.2;1014.2;2.6
2017-04-11 07:00:00;6.1;0;78.9;149;4;1014.9;2.8
2017-04-11 08:00:00;6.8;0;73.5;182;4.9;1015.1;2.5
2017-04-11 09:00:00;7.3;0;71.1;272;5.2;1015.2;2.5
2017-04-11 10:00:00;8.3;0;65.8;381;4.9;1015.3;2.3
2017-04-11 11:00:00;9.3;0;61.5;536;5.2;1015.6;2.3
2017-04-11 12:00:00;9.2;0;61.5;344;4.8;1015.4;2.3
2017-04-11 13:00:00;9.6;0;61.2;413;4.6;1015.5;2.5
2017-04-11 14:00:00;9.4;0;62.1;293;4.7;1015.3;2.6
2017-04-11 15:00:00;9.8;0;61.7;288;4.3;1015.1;2.9
2017-04-11 16:00:00;9;0.1;73.1;207;3.6;1015.1;4.5
2017-04-11 17:00:00;9.6;0;66.4;91;3.3;1015.2;3.7
2017-04-11 18:00:00;9.1;0;65.8;44;2.9;1015.1;3.1
2017-04-11 19:00:00;8.7;0;60.4;0;2.6;1015.2;1.5
2017-04-11 20:00:00;7;0;66.3;0;1;1015.3;1.2
2017-04-11 21:00:00;6.6;0;73.5;0;0.9;1015.3;2.3
2017-04-11 22:00:00;7.5;0;73.6;0;2.5;1015.1;3.2
2017-04-11 23:00:00;7.2;0.2;81.3;0;2.9;1014.9;4.3
2017-04-12 00:00:00;6.6;0.6;92.1;0;3.2;1013.9;5.4
2017-04-12 01:00:00;6.6;0.6;96;0;3.5;1012.8;6
2017-04-12 02:00:00;6.7;0.3;96.3;0;3.4;1011.8;6.2
2017-04-12 03:00:00;6.8;0;95.6;0;3.3;1010.9;6.2
2017-04-12 04:00:00;7.1;0.1;93.1;0;3.2;1010.1;6.1
2017-04-12 05:00:00;6.9;0.4;96;7;3.1;1009.9;6.3
